No,オーダーID,オーダー日付,日付キー,都道府県,市,地域,郵便番号,連絡先,顧客名,顧客ID,プロダクト,ライセンス,売上,品数,ディスカウント,利益
4750,関東-2020-123526,2020/12/25,20201225,神奈川,横浜市,関東,2200055,Sam Rampling,セブン銀行,1006,Support,1X08WMMZ4C,33.4,5,0,16.032
4751,関東-2020-127649,2020/10/08,20201008,神奈川,鎌倉市,関東,2488686,Richard Carr,日本テクノ,1018,Big Ol Database,6VOCNGUE4K,837.6,3,0.2,62.82
4752,関西-2020-159989,2020/12/10,20201210,滋賀,長浜市,関西,5260051,Jonathan Ferguson,3M,1063,Site Analytics,HBVCOUG2ZK,40.68,3,0.2,-9.153
4753,関西-2021-103499,2021/11/21,20211121,滋賀,草津市,関西,5250002,Audrey Wilkins,ファーストリテイリング,1047,FinanceHub,M3JSEZZRBY,209.568,2,0.2,-23.5764
4754,九州-2019-167220,2019/12/12,20191212,福岡,福岡市,九州,8140141,Gordon Jackson,出光興産,1027,Data Smasher,MTGDPZP9BW,22.368,4,0.2,6.4308
4755,関西-2021-126354,2021/02/04,20210204,兵庫,西脇市,関西,6770061,Benjamin Hughes,Apple,1008,ContactMatcher,DDSYY3UDXO,3.882,2,0.7,-2.588
4756,関西-2021-126354,2021/02/04,20210204,兵庫,西脇市,関西,6770061,Benjamin Hughes,Apple,1008,Support,UPUIPZAYD0,115.296,3,0.2,40.3536
4757,中部-2021-169817,2021/09/22,20210922,愛知,名古屋市,中部,4570037,Jonathan Ferguson,3M,1063,ContactMatcher,SKGEAI56XN,1.908,2,0.7,-1.5264
4758,九州-2021-144582,2021/05/01,20210501,長崎,長崎市,九州,8500861,Emma Langdon,IBM,1015,ContactMatcher,H4KXVWU4VG,43.372,7,0.8,-69.3952
4759,関西-2018-121573,2018/11/03,20181103,大阪,大阪市,関西,5300003,Michael Lewis,日本通運,1098,Site Analytics,L9BVDB9IPX,783.96,4,0,219.5088
4760,関西-2018-121573,2018/11/03,20181103,大阪,大阪市,関西,5300003,Michael Lewis,日本通運,1098,ContactMatcher,ZHMQBVI7OJ,48.896,2,0.2,18.336
4761,関西-2018-121573,2018/11/03,20181103,大阪,大阪市,関西,5300003,Michael Lewis,日本通運,1098,ContactMatcher,E97C8KADER,7.856,2,0.2,2.8478
4762,関東-2020-117660,2020/12/31,20201231,千葉,千葉市,関東,2600022,Isaac Robertson,ヤマト,1052,FinanceHub,FB3B7K5QEP,5.904,2,0.2,1.9926
4763,関東-2020-117660,2020/12/31,20201231,千葉,千葉市,関東,2600022,Isaac Robertson,ヤマト,1052,Support,WF5LO5IV8E,13.712,2,0.2,1.0284
4764,関東-2018-112851,2018/09/17,20180917,東京,小金井市,関東,1840004,Amelia Lee,Nestle,1089,SaaS Connector Pack - Gold,4RECFX885B,182.94,3,0,85.9818
4765,関東-2021-123701,2021/11/25,20211125,東京,港区,関東,1055107,Charles Churchill,ビックカメラ,1060,ChatBot Plugin,AVMNLRYBH2,27.76,4,0,9.9936
4766,関西-2019-118227,2019/04/24,20190424,大阪,大阪市,関西,5600042,Audrey Young,三越伊勢丹,1057,ChatBot Plugin,0JW146NA48,25.99,1,0,7.5371
4767,九州-2019-123155,2019/03/09,20190309,福岡,久留米市,九州,8300062,Chloe May,ENEOS,1017,Data Smasher,8LZLWDSJ6W,113.52,5,0.2,29.799
4768,九州-2019-123155,2019/03/09,20190309,福岡,久留米市,九州,8300062,Chloe May,ENEOS,1017,Site Analytics,G222KSP63Q,359.88,3,0.2,22.4925
4769,関西-2021-158883,2021/06/03,20210603,兵庫,神戸市,関西,6500007,Deirdre Ogden,三井住友,1042,Support,Y0T0NZJPVZ,25.344,4,0.2,9.1872
4770,関東-2020-114888,2020/09/20,20200920,東京,港区,関東,1055137,Michael Morgan,ユニファ,1064,ContactMatcher,36GO243UKS,11.952,3,0.2,4.1832
4771,関東-2020-114888,2020/09/20,20200920,東京,港区,関東,1055137,Michael Morgan,ユニファ,1064,Support,61ZL29IN5C,6.24,3,0,1.872
4772,関東-2018-167262,2018/10/31,20181031,埼玉,ふじみ野市,関東,3560021,Adrian Clarkson,農林中央金庫,1003,Site Analytics,PFQFZP8U6G,742.336,8,0.2,83.5128
4773,九州-2021-119746,2021/11/24,20211124,長崎,長崎市,九州,8500953,Eric Forsyth,東芝エネルギー,1044,SaaS Connector Pack,X04IVHBPPT,6.464,1,0.6,-4.04
4774,九州-2021-119746,2021/11/24,20211124,長崎,長崎市,九州,8500953,Eric Forsyth,東芝エネルギー,1044,FinanceHub,E3JSJRH14Z,11.52,5,0.2,4.176
4775,九州-2021-119746,2021/11/24,20211124,長崎,長崎市,九州,8500953,Eric Forsyth,東芝エネルギー,1044,Site Analytics,PNPUYB7NKN,222.384,2,0.2,16.6788
4776,関東-2021-108091,2021/11/17,20211117,東京,多摩市,関東,2060035,Thomas Watson,ファーストリテイリング,1047,ChatBot Plugin,77SJDFIRAU,23.36,4,0,6.0736
4777,関西-2020-101630,2020/02/19,20200219,大阪,高槻市,関西,5690082,Andrea Reid,りそな銀行,1070,FinanceHub,VW59OY98B8,8.67,3,0,4.0749
4778,関西-2020-101630,2020/02/19,20200219,大阪,高槻市,関西,5690082,Andrea Reid,りそな銀行,1070,Support,L8O3G6B004,25.71,3,0,6.6846
4779,九州-2021-132346,2021/11/08,20211108,鹿児島,鹿児島市,九州,8920825,Claire Welch,トヨタ,1087,OneView,UPPEB0O6E1,100.94,7,0,33.3102
4780,関西-2018-150301,2018/07/08,20180708,大阪,吹田市,関西,5640027,Olivia Hamilton,東京スター銀行,1082,FinanceHub,QC7VLFJH87,63.882,1,0.1,10.647
4781,九州-2018-159310,2018/11/07,20181107,福岡,福岡市,九州,8100027,Natalie Sanderson,クリプラ,1002,FinanceHub,TGTL53VEN8,683.144,4,0.3,0
4782,九州-2018-159310,2018/11/07,20181107,福岡,福岡市,九州,8100027,Natalie Sanderson,クリプラ,1002,ContactMatcher,HI3A11QFN9,1.476,3,0.8,-2.214
4783,九州-2018-159310,2018/11/07,20181107,福岡,福岡市,九州,8100027,Natalie Sanderson,クリプラ,1002,Support,6C91GRNTYO,40.712,7,0.2,3.5623
4784,九州-2021-147984,2021/01/29,20210129,大分, 津久見市,九州,8792459,Dylan Ince,リンレイ,1077,Support,SW3EFPY32B,279.9,5,0,137.151
4785,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,ChatBot Plugin,NO2KAB7GWW,13.12,5,0.2,1.148
4786,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,Marketing Suite,OIEJO01322,69.576,4,0.7,-143.7904
4787,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,ChatBot Plugin,QHL2NGEDMV,4.224,3,0.2,0.4752
4788,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,Data Smasher,LA6454Q2VJ,58.08,4,0.2,-6.534
4789,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,SaaS Connector Pack,XK9BP1K0VO,52.416,9,0.2,15.0696
4790,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,SaaS Connector Pack,26ND5Q4GR2,54.92,5,0.2,10.984
4791,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,ContactMatcher,KAK193FOGL,364.95,5,0.5,-248.166
4792,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,Support,LFINSF8TR0,85.056,3,0.2,28.7064
4793,関西-2019-104346,2019/12/11,20191211,奈良,桜井市,関西,6330006,Adrian Abraham,Microsoft,1066,Support,KZOFU4ZEQI,27.696,3,0.2,9.6936
4794,関西-2019-141684,2019/06/29,20190629,大阪,大阪市,関西,5300044,Alison Miller,りそな銀行,1070,Support,PGX057QDXB,24.96,4,0,11.232
4795,関東-2019-144722,2019/03/16,20190316,東京,千代田区,関東,1006111,Benjamin Bower,JAバンク,1035,SaaS Connector Pack,WQZX24B7WP,43.13,1,0,18.1146
4796,関西-2019-120516,2019/08/13,20190813,和歌山,有田市,関西,6490301,Carolyn Ross,TOTO,1030,ContactMatcher,4ITVWG2GZZ,5.64,3,0,2.7072
4797,関西-2020-148901,2020/05/15,20200515,兵庫,神戸市,関西,6500007,Julian Nash,Amazon,1004,ContactMatcher,6LCUIZQYFO,57.582,3,0.7,-44.1462
4798,関西-2020-148901,2020/05/15,20200515,兵庫,神戸市,関西,6500007,Julian Nash,Amazon,1004,Support,KCSW3JLHGR,31.104,6,0.2,10.8864
4799,関西-2020-148901,2020/05/15,20200515,兵庫,神戸市,関西,6500007,Julian Nash,Amazon,1004,SaaS Connector Pack,OWJ39HLLCD,30.192,3,0.2,8.3028
4800,関西-2020-148901,2020/05/15,20200515,兵庫,神戸市,関西,6500007,Julian Nash,Amazon,1004,Site Analytics,Q5NDRFQ40I,43.6,5,0.2,4.36
4801,関西-2020-148901,2020/05/15,20200515,兵庫,神戸市,関西,6500007,Julian Nash,Amazon,1004,ChatBot Plugin,GSQOB6K2F4,4.768,2,0.2,0.4172
4802,関西-2020-148901,2020/05/15,20200515,兵庫,神戸市,関西,6500007,Julian Nash,Amazon,1004,ContactMatcher,6MRUK89913,10.38,2,0.7,-7.612
4803,関西-2020-148901,2020/05/15,20200515,兵庫,神戸市,関西,6500007,Julian Nash,Amazon,1004,ContactMatcher,ZPYAX334JX,13.392,8,0.7,-9.8208
4804,中部-2021-136364,2021/07/14,20210714,愛知,名古屋市,中部,4570037,Theresa Cameron,パナソニック,1043,Site Analytics,CEHY50X6T7,39.594,1,0.4,-7.2589
4805,中部-2021-136364,2021/07/14,20210714,愛知,名古屋市,中部,4570037,Theresa Cameron,パナソニック,1043,SaaS Connector Pack,4OE94OHA49,91.008,9,0.2,19.3392
4806,関東-2019-137708,2019/11/22,20191122,東京,千代田区,関東,1000003,Rachel Cornish,ANA,1046,Support,KD56KMHS94,37.94,2,0,18.2112
4807,関東-2019-137708,2019/11/22,20191122,東京,千代田区,関東,1000003,Rachel Cornish,ANA,1046,Support,1500UK5ZED,42.8,10,0,19.26
4808,関東-2019-137708,2019/11/22,20191122,東京,千代田区,関東,1000003,Rachel Cornish,ANA,1046,Marketing Suite - Gold,8FI0MFKI1J,33.63,3,0,10.089
4809,中部-2018-149055,2018/11/23,20181123,愛知,名古屋市,中部,4570037,Karen Edmunds,ブリヂストン,1041,SaaS Connector Pack - Gold,IOZSOTWMR5,62.808,3,0.2,21.1977
4810,関西-2019-151589,2019/12/27,20191227,三重,松阪市,関西,5150027,Joan Glover,Coca-Cola,1021,Support,TAP79Q9XJ7,195.64,4,0,91.9508
4811,関西-2019-151589,2019/12/27,20191227,三重,松阪市,関西,5150027,Joan Glover,Coca-Cola,1021,Site Analytics,G5GMASCLLC,239.9,2,0,71.97
4812,中部-2020-121370,2020/11/15,20201115,愛知,名古屋市,中部,4570037,Jennifer Watson,ジョンソン・エンド・ジョンソン,1073,FinanceHub,X88CN0FJ4P,380.058,3,0.3,-21.7176
4813,中部-2020-121370,2020/11/15,20201115,愛知,名古屋市,中部,4570037,Jennifer Watson,ジョンソン・エンド・ジョンソン,1073,Alchemy,C8PJC4ZCD3,1199.976,4,0.4,179.9964
4814,中部-2020-121370,2020/11/15,20201115,愛知,名古屋市,中部,4570037,Jennifer Watson,ジョンソン・エンド・ジョンソン,1073,SaaS Connector Pack,8D2VUJDJG7,48.576,3,0.2,9.7152
4815,関東-2020-111696,2020/05/09,20200509,東京,千代田区,関東,1000011,Sue Miller,Cisco Systems,1019,Support,N41M5XFBAQ,17.94,3,0,8.073
4816,中部-2018-139598,2018/12/26,20181226,愛知,名古屋市,中部,4570037,Ella Rees,KDDI,1022,Support,BBW5W987DN,18.264,3,0.2,6.1641
4817,中部-2018-139598,2018/12/26,20181226,愛知,名古屋市,中部,4570037,Ella Rees,KDDI,1022,OneView,DG4RXARY6C,34.656,2,0.2,5.6316
4818,中部-2018-139598,2018/12/26,20181226,愛知,名古屋市,中部,4570037,Ella Rees,KDDI,1022,OneView,SNI7YRKPWQ,81.552,2,0.2,8.1552
4819,中部-2018-139598,2018/12/26,20181226,愛知,名古屋市,中部,4570037,Ella Rees,KDDI,1022,Marketing Suite - Gold,L3MMYORDML,227.136,4,0.2,-42.588
4820,中国-2021-117436,2021/06/09,20210609,広島,広島市,中国,7300051,Lily Hart,ファーストリテイリング,1047,ContactMatcher,LFFANLX9DV,10.36,2,0,5.0764
4821,九州-2019-140025,2019/04/07,20190407,福岡,久留米市,九州,8300062,Theresa McLean,リヴァ,1049,OneView,JZQS3Y5GSA,463.248,8,0.8,-1181.2824
4822,九州-2019-140025,2019/04/07,20190407,福岡,久留米市,九州,8300062,Theresa McLean,リヴァ,1049,Data Smasher,4NMHJ8D7NE,383.952,6,0.2,47.994
4823,関東-2020-134222,2020/07/11,20200711,埼玉,さいたま市,関東,3300041,Thomas Roberts,パナソニック,1043,ContactMatcher,36NZME7BED,44.856,6,0.7,-35.8848
4824,関東-2020-140018,2020/11/22,20201122,千葉,千葉市,関東,2600013,Evan Ince,ローソン銀行,1101,Big Ol Database,N97KOJE1B5,30.345,7,0.7,-24.276
4825,関東-2020-140018,2020/11/22,20201122,千葉,千葉市,関東,2600013,Evan Ince,ローソン銀行,1101,FinanceHub,DM4QDBEGMN,127.554,3,0.3,-9.111
4826,関東-2020-140018,2020/11/22,20201122,千葉,千葉市,関東,2600013,Evan Ince,ローソン銀行,1101,SaaS Connector Pack,ICM4O5NZSY,77.952,3,0.2,15.5904
4827,関東-2021-136707,2021/11/13,20211113,東京,千代田区,関東,1000001,Bernadette Scott,アメリカンエクスプレス,1005,ContactMatcher,8DHFIM9FG4,14.016,4,0.2,4.9056
4828,中部-2018-152562,2018/11/01,20181101,長野,長野市,中部,3812344,Keith Coleman,Exxon Mobil,1034,Marketing Suite - Gold,5JGMQAVJG2,69.52,2,0,19.4656
4829,中部-2018-152562,2018/11/01,20181101,長野,長野市,中部,3812344,Keith Coleman,Exxon Mobil,1034,ChatBot Plugin,OH6ZXT6Q7T,5.64,3,0,1.6356
4830,関西-2020-152408,2020/05/16,20200516,大阪,大阪市,関西,5300044,Caroline Smith,みずほ銀行,1054,ContactMatcher,UAWUQFUIVP,13.776,3,0.2,4.4772
4831,関西-2018-120278,2018/11/07,20181107,三重,尾鷲市,関西,5193611,Leonard Springer,日本包材株式会社,1088,OneView,3GHZCWZU0Z,245.88,6,0,68.8464
4832,関西-2018-120278,2018/11/07,20181107,三重,尾鷲市,関西,5193611,Leonard Springer,日本包材株式会社,1088,Marketing Suite - Gold,FSXN0Z41FB,36.63,3,0,9.8901
4833,関西-2018-120278,2018/11/07,20181107,三重,尾鷲市,関西,5193611,Leonard Springer,日本包材株式会社,1088,Marketing Suite - Gold,K2SZEUKS10,22.58,2,0,5.8708
4834,関西-2018-120278,2018/11/07,20181107,三重,尾鷲市,関西,5193611,Leonard Springer,日本包材株式会社,1088,ContactMatcher,HD31LVE4X8,12.39,3,0,5.8233
4835,関東-2021-167661,2021/10/06,20211006,東京,港区,関東,1055110,Alexandra Sharp,任天堂,1016,ContactMatcher,K70AY7LSV3,39.92,5,0.2,13.473
4836,関東-2021-167661,2021/10/06,20211006,東京,港区,関東,1055110,Alexandra Sharp,任天堂,1016,Support,S8D6FBWLK4,61.96,2,0,27.882
4837,関東-2021-167661,2021/10/06,20211006,東京,港区,関東,1055110,Alexandra Sharp,任天堂,1016,ContactMatcher,7E8ZPKF6GB,19.936,4,0.2,7.2268
4838,関東-2021-106831,2021/06/02,20210602,千葉,松戸市,関東,2700024,Theresa Murray,パナソニック,1043,ContactMatcher,B8J3THNV1E,3.798,2,0.7,-2.6586
4839,関東-2021-106831,2021/06/02,20210602,千葉,浦安市,関東,2790026,Theresa Murray,パナソニック,1043,Support,D189OD2UFY,27.744,6,0.2,10.0572
4840,関東-2021-106831,2021/06/02,20210602,千葉,浦安市,関東,2790026,Theresa Murray,パナソニック,1043,Site Analytics,UVMM7VXYVY,158.376,4,0.4,-34.3148
4841,中部-2021-154123,2021/11/21,20211121,岐阜,岐阜市,中部,5008284,Angela Churchill,Valero Energy,1093,SaaS Connector Pack,SLQ8EPWXQ5,27.58,2,0,11.5836
4842,関東-2020-136049,2020/12/24,20201224,千葉,浦安市,関東,2790031,Amy Edmunds,三井住友,1042,ContactMatcher,HIB6VDEVPG,5.553,3,0.7,-4.0722
4843,関西-2021-118402,2021/09/30,20210930,滋賀,近江八幡市,関西,5201331,Nicola Pullman,大阪ガス,1024,Marketing Suite - Gold,URXPEXGBZ6,243.92,5,0.2,-54.882
4844,関東-2020-139388,2020/11/08,20201108,群馬,高崎市,関東,3700811,Samantha Walker,みずほ,1065,Storage,7DLPZEWVBM,14.96,4,0,0.2992
4845,関東-2018-128685,2018/04/04,20180404,東京,千代田区,関東,1000003,Jonathan Clark,農林中央金庫,1003,ContactMatcher,YWSRCD0TBQ,7.184,2,0.2,2.245
4846,関西-2019-124044,2019/07/23,20190723,大阪,豊中市,関西,5600042,Pippa Ross,Apple,1008,ContactMatcher,POUFLLY5NX,10.512,3,0.2,3.6792
4847,中国-2018-164469,2018/06/25,20180625,岡山,瀬戸内市,中国,7014301,Phil Short,NTTデータ,1076,Site Analytics,6AFGD7QQRR,263.96,5,0.2,19.797
4848,中国-2018-164469,2018/06/25,20180625,岡山,瀬戸内市,中国,7014301,Phil Short,NTTデータ,1076,ChatBot Plugin,LX38PB9CBM,71.632,11,0.2,17.908
4849,中国-2018-164469,2018/06/25,20180625,岡山,瀬戸内市,中国,7014301,Phil Short,NTTデータ,1076,ChatBot Plugin,Q995KZOUOD,9.328,1,0.2,0.8162
4850,関東-2018-107818,2018/09/08,20180908,神奈川,川崎市,関東,2108570,Theresa Henderson,ツルハホールディングス,1079,ChatBot Plugin,79FS4MGUM0,5.88,2,0,2.646
4851,関東-2018-107818,2018/09/08,20180908,神奈川,川崎市,関東,2108570,Theresa Henderson,ツルハホールディングス,1079,FinanceHub,X30Y9JQOW9,975.92,5,0.2,121.99
4852,関東-2018-107818,2018/09/08,20180908,神奈川,川崎市,関東,2108570,Theresa Henderson,ツルハホールディングス,1079,ChatBot Plugin,2G26V8M6PY,303.84,8,0,91.152
4853,関東-2018-107818,2018/09/08,20180908,神奈川,川崎市,関東,2108570,Theresa Henderson,ツルハホールディングス,1079,Marketing Suite - Gold,XCBY84OQKP,485.88,6,0,19.4352
4854,関東-2018-113320,2018/12/12,20181212,東京,国立市,関東,1868001,Vanessa Davidson,Ubie,1038,SaaS Connector Pack,93MXNGYGZC,12.54,3,0,4.5144
4855,関東-2018-113320,2018/12/12,20181212,東京,国立市,関東,1868001,Vanessa Davidson,Ubie,1038,Marketing Suite - Gold,U2GY1EUEEH,8.94,3,0,0.6258
4856,関東-2018-113320,2018/12/12,20181212,東京,国立市,関東,1868001,Vanessa Davidson,Ubie,1038,SaaS Connector Pack,3QSU42KVGH,9.24,3,0,4.4352
4857,関東-2019-137526,2019/01/13,20190113,東京,千代田区,関東,1000001,Lily North,アメリカンエクスプレス,1005,ContactMatcher,J5P9L1SBPZ,70.008,3,0.2,24.5028
4858,関東-2019-137526,2019/01/13,20190113,東京,千代田区,関東,1000001,Lily North,アメリカンエクスプレス,1005,SaaS Connector Pack,34GU54YE5B,77.6,4,0,38.024
4859,関東-2019-137526,2019/01/13,20190113,東京,千代田区,関東,1000001,Lily North,アメリカンエクスプレス,1005,SaaS Connector Pack,JJI21X7MHB,464.85,9,0,92.97
4860,九州-2021-136063,2021/12/16,20211216,長崎,大村市,九州,8560029,Edward Wilkins,アメリカンエクスプレス,1005,ChatBot Plugin,B3WWJQZQ1P,10.192,7,0.2,1.0192
4861,関東-2020-101546,2020/12/19,20201219,群馬,沼田市,関東,3780076,Phil Short,NTTデータ,1076,ContactMatcher,ESZOGOARAL,1793.98,2,0,843.1706
4862,九州-2018-138940,2018/04/11,20180411,福岡,福岡市,九州,8140141,William Lewis,JAバンク,1035,Site Analytics,YJS57OOS22,758.352,6,0.2,265.4232
4863,関西-2020-125164,2020/11/11,20201111,大阪,大阪市,関西,5300003,Harry Murray,東京スター銀行,1082,ContactMatcher,RWO2DBZITB,20.368,1,0.2,7.3834
4864,関西-2020-125164,2020/11/11,20201111,大阪,大阪市,関西,5300003,Harry Murray,東京スター銀行,1082,ContactMatcher,XY5RGVMIV7,49.848,3,0.2,16.8237
4865,関西-2021-163531,2021/06/27,20210627,大阪,大阪市,関西,5300005,Natalie Sanderson,クリプラ,1002,Site Analytics,6KII89LOWH,239.97,3,0,67.1916
4866,関東-2021-122490,2021/11/14,20211114,神奈川,横浜市,関東,2200044,Joanne Carr,みずほ銀行,1054,FinanceHub,0SR9V0EQIJ,2404.704,6,0.2,150.294
4867,関東-2021-122490,2021/11/14,20211114,神奈川,横浜市,関東,2200044,Joanne Carr,みずほ銀行,1054,ContactMatcher,WELRJK8USM,563.024,11,0.2,190.0206
4868,関東-2021-122490,2021/11/14,20211114,神奈川,横浜市,関東,2200044,Joanne Carr,みずほ銀行,1054,Marketing Suite - Gold,58MW4Z0VM8,344.91,3,0,10.3473
4869,関東-2021-122490,2021/11/14,20211114,神奈川,横浜市,関東,2200044,Joanne Carr,みずほ銀行,1054,FinanceHub,UA7ZPL41YQ,8.64,3,0,4.2336
4870,中部-2021-131366,2021/11/25,20211125,愛知,岡崎市,中部,4442131,Carol Greene,日立製作所,1014,Site Analytics,CZ0ONIJ6YX,89.988,2,0.4,-14.998
4871,中部-2021-131366,2021/11/25,20211125,愛知,岡崎市,中部,4442131,Carol Greene,日立製作所,1014,Support,KWF6IIBM7E,229.544,7,0.2,83.2097
4872,九州-2021-164042,2021/05/24,20210524,福岡,福岡市,九州,8100027,Trevor Langdon,イズミ,1085,Storage,XF81XJI25Q,1.824,2,0.2,0.6156
4873,九州-2021-164042,2021/05/24,20210524,福岡,福岡市,九州,8100027,Trevor Langdon,イズミ,1085,OneView,IXBTS0BFJ7,18.32,5,0.8,-46.716
4874,九州-2021-164042,2021/05/24,20210524,福岡,福岡市,九州,8100027,Trevor Langdon,イズミ,1085,Marketing Suite - Gold,155MSSR6IC,48.816,3,0.2,-11.5938
4875,九州-2021-164042,2021/05/24,20210524,福岡,福岡市,九州,8100027,Trevor Langdon,イズミ,1085,ContactMatcher,WO6R7ZDV74,1.188,1,0.8,-1.9602
4876,関東-2018-132864,2018/12/02,20181202,千葉,千葉市,関東,2600016,Brandon Kerr,みずほ銀行,1054,Data Smasher,Y77GK5953Z,119.8,5,0.2,29.95
4877,関西-2018-155817,2018/10/03,20181003,京都,向日市,関西,6170001,Thomas Gibson,日産自動車,1009,Marketing Suite - Gold,YOMNSW4H5Y,61.568,2,0.2,4.6176
4878,関西-2018-155817,2018/10/03,20181003,京都,向日市,関西,6170001,Thomas Gibson,日産自動車,1009,ChatBot Plugin,J29MKOJ40B,6.192,3,0.2,0.4644
4879,関西-2020-131891,2020/07/30,20200730,兵庫,尼崎市,関西,6600055,Kevin Brown,パナソニック,1043,ContactMatcher,2M6UA168HH,2.214,3,0.7,-1.476
4880,中部-2021-143567,2021/11/03,20211103,岐阜,岐阜市,中部,5008284,Cameron Miller,日本包材株式会社,1088,SaaS Connector Pack - Gold,BRETSKZY0Z,5.32,2,0,2.6068
4881,中部-2021-143567,2021/11/03,20211103,岐阜,岐阜市,中部,5008284,Cameron Miller,日本包材株式会社,1088,FinanceHub,FRU51PWLO2,975.92,4,0,292.776
4882,中部-2021-143567,2021/11/03,20211103,岐阜,岐阜市,中部,5008284,Cameron Miller,日本包材株式会社,1088,Data Smasher,ALLFUYB8A2,2249.91,9,0,517.4793
